_source.data.protocol,_source.data.id,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.description,_source.rule.groups,_source.rule.pci_dss,_source.rule.tsc,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.mitre.id,_source.rule.frequency,_source.rule.hipaa,_source.agent.description,_source.rule.id,history._source.rule.firedtimes,history._source.data.id.200,history._source.data.id.300,history._source.data.id.400,history._source.data.id.500,T1212,T1068,T1064,T1210,T1083,T1055,T1190,output_2,output_1
POST,401,90,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,100,0,0,15,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,200,415,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,416,3,10,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,4070,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4069,3,12,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,244,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,304,3,10,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,4159,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4199,0,13,1,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,206,521,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,515,15,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,2793,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,2831,0,0,1,14,0,0,0,0,3,3,3,NORMAL,NORMAL
GET,500,582,0,6,XSS (Cross Site Scripting) attempt.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4"",""6.5.7""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1064""]", , ,APACHE_SERVER,31105,4992,2,0,0,13,0,0,1,0,0,0,0,NORMAL,NORMAL
GET,304,46,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,425,4,10,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,4340,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4376,3,11,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,514,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,4622,5,10,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,308,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,32,0,0,15,0,0,0,0,0,6,6,6,NORMAL,NORMAL
GET,200,554,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,592,15,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,982,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,6205,3,12,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,103,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,108,3,10,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,425,0,7,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1190""]", , ,APACHE_SERVER,31103,484,0,0,0,15,0,0,0,0,0,2,13,NORMAL,NORMAL
GET,200,286,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,951,2,11,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,3545,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3569,1,13,0,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,1155,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,1193,1,13,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,1106,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,1133,1,13,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,3701,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3735,2,12,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,5656,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,5221,9,0,6,0,0,0,0,0,4,4,4,NORMAL,NORMAL
GET,200,859,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,1042,15,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,414,0,6,Common web attack.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1055"",""T1083"",""T1190""]", , ,APACHE_SERVER,31104,2318,0,0,6,9,0,0,1,0,6,6,5,NORMAL,NORMAL
GET,304,3660,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3671,0,14,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,206,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,991,6,4,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,160,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,170,1,12,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,302,1031,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,2883,8,0,1,6,0,0,0,0,3,3,2,NORMAL,NORMAL
POST,401,6,0,10,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", ,14, ,APACHE_SERVER,31151,100,0,0,15,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,200,3,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,21,3,3,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,225,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,235,15,0,0,0,0,0,0,0,0,0,3,XSS,ATTACK
GET,200,660,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,3433,1,12,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,153,0,10,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]","[""6.5"",""10.6.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC7.2"",""CC7.3""]","[""SA.11"",""AU.6""]","[""IV_35.7.d""]", ,14,"[""164.312.b""]",APACHE_SERVER,31162,2114,0,0,2,13,0,0,0,0,3,3,2,NORMAL,NORMAL
GET,304,911,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,919,3,12,0,0,0,0,0,0,0,0,0,XSS,ATTACK
GET,401,553,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,2137,0,0,9,6,0,0,2,0,3,3,2,NORMAL,NORMAL
GET,304,680,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,4509,2,11,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,156,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,310,1,4,10,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,304,919,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,717,3,12,0,0,0,0,0,0,0,0,0,XSS,ATTACK
POST,401,75,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,132,4,0,11,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,304,24,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,23,4,11,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,1820,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,4994,4,0,0,11,0,0,2,0,0,0,0,NORMAL,NORMAL
GET,304,243,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,777,1,12,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,157,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,521,1,13,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,3641,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3584,15,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,420,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,428,2,9,4,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,200,526,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,530,15,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,284,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,904,2,13,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,128,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,187,0,1,14,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,500,41,0,10,Multiple SQL injection attempts from same source ip.,"[""web"",""accesslog"",""attack"",""sql_injection""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1055""]",8, ,APACHE_SERVER,31152,293,0,0,0,15,0,0,0,0,0,1,14,NORMAL,NORMAL
GET,304,52,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,58,2,13,0,0,0,0,0,0,0,0,0,Broken_Authentication,ATTACK
GET,304,580,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,595,1,14,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,733,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,3625,0,14,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,406,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,405,7,6,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,529,0,7,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1190""]", , ,APACHE_SERVER,31103,528,0,0,0,15,0,0,0,0,0,1,14,NORMAL,NORMAL
GET,400,29,0,10,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", ,14, ,APACHE_SERVER,31151,5658,1,0,14,0,0,0,0,0,0,0,3,NORMAL,NORMAL
GET,304,74,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,73,0,15,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,75,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,79,0,0,15,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,500,2210,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,5692,6,0,0,9,0,0,0,0,4,4,3,NORMAL,NORMAL
POST,401,110,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,114,0,0,15,0,0,0,0,0,0,0,0,brute_force,ATTACK
POST,401,141,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,457,3,10,1,1,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,257,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,409,2,1,12,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,304,747,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,777,0,13,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,65,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,65,10,5,0,0,0,0,0,0,0,0,0,Broken_Authentication,ATTACK
GET,200,6089,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,2491,0,0,0,15,0,0,0,0,7,7,5,NORMAL,NORMAL
