_source.data.protocol,_source.data.id,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.description,_source.rule.groups,_source.rule.pci_dss,_source.rule.tsc,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.mitre.id,_source.rule.frequency,_source.rule.hipaa,_source.agent.description,_source.rule.id,history._source.rule.firedtimes,history._source.data.id.200,history._source.data.id.300,history._source.data.id.400,history._source.data.id.500,T1212,T1068,T1064,T1210,T1083,T1055,T1190,output_2,output_1
GET,200,4070,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4069,0,5,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,244,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,295,2,2,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,4159,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4158,0,4,0,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,206,521,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,446,5,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,2793,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,2806,0,0,1,4,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,582,0,6,XSS (Cross Site Scripting) attempt.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4"",""6.5.7""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1064""]", , ,APACHE_SERVER,31105,1658,0,0,0,5,0,0,1,0,0,0,0,NORMAL,NORMAL
GET,304,46,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,425,0,4,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,4340,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4376,2,3,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,514,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,3116,0,5,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,308,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,17,0,0,5,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,554,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,573,5,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,982,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,6205,1,4,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,103,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,108,0,5,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,425,0,7,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1190""]", , ,APACHE_SERVER,31103,443,0,0,0,5,0,0,0,0,0,1,4,NORMAL,NORMAL
GET,200,286,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,951,1,3,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,3545,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3541,0,5,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,1155,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,1193,0,4,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,1106,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,1132,0,5,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,3701,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3711,0,4,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,5656,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,5210,4,0,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,859,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,1033,5,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,414,0,6,Common web attack.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1055"",""T1083"",""T1190""]", , ,APACHE_SERVER,31104,2163,0,0,0,5,0,0,0,0,2,2,2,NORMAL,NORMAL
GET,304,3660,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3653,0,5,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,206,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,991,2,3,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,160,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,170,0,5,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,302,1031,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,332,5,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,6,0,10,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", ,14,nan,APACHE_SERVER,31151,100,0,0,5,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,200,3,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,21,3,2,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,225,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,235,5,0,0,0,0,0,0,0,0,0,1,XSS,ATTACK
GET,200,660,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,3433,1,4,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,153,0,10,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]","[""6.5"",""10.6.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC7.2"",""CC7.3""]","[""SA.11"",""AU.6""]","[""IV_35.7.d""]", ,14,"[""164.312.b""]",APACHE_SERVER,31162,2109,0,0,0,5,0,0,0,0,1,1,1,NORMAL,NORMAL
GET,304,911,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,919,2,3,0,0,0,0,0,0,0,0,0,XSS,ATTACK
GET,401,553,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,550,0,0,5,0,0,0,0,0,1,1,1,NORMAL,NORMAL
GET,304,680,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,4509,0,3,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,156,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,305,0,1,4,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,304,919,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,712,1,4,0,0,0,0,0,0,0,0,0,XSS,ATTACK
POST,401,75,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,129,1,0,4,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,304,24,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,23,1,4,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,1820,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,4994,3,0,0,2,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,243,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,777,0,4,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,157,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,515,1,4,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,3641,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3584,5,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,420,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,411,0,2,3,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,200,526,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,530,5,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,284,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,904,0,5,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,128,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,139,0,0,5,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,500,41,0,10,Multiple SQL injection attempts from same source ip.,"[""web"",""accesslog"",""attack"",""sql_injection""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1055""]",8, ,APACHE_SERVER,31152,293,0,0,0,5,0,0,0,0,0,1,4,NORMAL,NORMAL
GET,304,52,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,58,1,4,0,0,0,0,0,0,0,0,0,Broken_Authentication,ATTACK
GET,304,580,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,545,1,4,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,733,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,3625,0,4,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,406,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,405,1,3,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,529,0,7,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1190""]", , ,APACHE_SERVER,31103,528,0,0,0,5,0,0,0,0,0,0,5,NORMAL,NORMAL
GET,400,29,0,10,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", ,14, ,APACHE_SERVER,31151,5658,1,0,4,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,74,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,65,0,5,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,75,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,77,0,0,5,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,500,2210,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,5692,2,0,0,3,0,0,0,0,1,1,1,NORMAL,NORMAL
POST,401,110,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,114,0,0,5,0,0,0,0,0,0,0,0,brute_force,ATTACK
POST,401,141,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , ,nan,APACHE_SERVER,31101,457,2,2,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,257,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,254,0,0,5,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,304,747,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,777,0,4,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,65,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,65,4,1,0,0,0,0,0,0,0,0,0,Broken_Authentication,ATTACK
