_source.data.protocol,_source.data.id,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.description,_source.rule.groups,_source.rule.pci_dss,_source.rule.tsc,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.mitre.id,_source.rule.frequency,_source.rule.hipaa,_source.agent.description,_source.rule.id,history._source.rule.firedtimes,history._source.data.id.200,history._source.data.id.300,history._source.data.id.400,history._source.data.id.500,T1212,T1068,T1064,T1210,T1083,T1055,T1190,output_2,output_1
POST,401,277,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,280,0,0,7,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,500,110,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,280,0,0,0,7,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,387,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,388,1,4,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,170,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,533,0,7,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,54,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,46,0,6,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,4,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,58,0,7,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,490,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,517,6,0,0,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,3512,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3510,0,6,0,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,97,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,100,2,5,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,270,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,279,7,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,36,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,25,4,3,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,552,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,585,7,0,0,0,0,0,0,0,0,0,0,XSS,ATTACK
GET,500,300,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,308,0,0,2,5,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,862,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,710,7,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,4,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,23,1,4,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,47,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,63,0,6,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,3120,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3128,4,2,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,1,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,267,7,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL
GET,500,726,0,6,XSS (Cross Site Scripting) attempt.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4"",""6.5.7""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1064""]", , ,APACHE_SERVER,31105,5819,2,0,0,5,0,0,2,0,0,0,0,NORMAL,NORMAL
GET,200,585,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,185,0,0,7,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,200,122,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,511,7,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,400,481,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,5675,1,0,2,4,0,0,0,0,1,1,1,NORMAL,NORMAL
GET,200,368,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,399,7,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,94,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,103,3,4,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,31,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , ,nan,APACHE_SERVER,31122,1019,0,6,0,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,434,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,431,5,2,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,401,149,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , ,nan,APACHE_SERVER,31101,457,0,6,0,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,731,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,4651,1,6,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,38,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,51,0,0,7,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,304,5,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,1208,4,3,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,4611,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4608,1,0,0,6,0,0,1,0,1,1,1,NORMAL,NORMAL
GET,500,460,0,7,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1190""]", , ,APACHE_SERVER,31103,484,0,0,0,7,0,0,0,0,0,1,6,NORMAL,NORMAL
GET,200,443,0,6,A web attack returned code 200 (success).,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1190""]", , ,APACHE_SERVER,31106,5991,5,0,0,2,0,0,0,0,0,1,2,NORMAL,NORMAL
GET,304,607,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,4257,0,5,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,90,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , ,nan,APACHE_SERVER,31101,100,0,0,7,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,200,415,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,416,2,5,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,4070,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4069,0,7,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,244,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,304,2,4,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,4159,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4158,0,6,0,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,206,521,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,446,7,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,2793,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,2808,0,0,1,6,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,582,0,6,XSS (Cross Site Scripting) attempt.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4"",""6.5.7""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1064""]", , ,APACHE_SERVER,31105,4992,1,0,0,6,0,0,1,0,0,0,0,NORMAL,NORMAL
GET,304,46,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,425,0,6,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,4340,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4376,2,5,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,514,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,3116,0,7,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,308,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,17,0,0,7,0,0,0,0,0,2,2,2,NORMAL,NORMAL
GET,200,554,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,592,7,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,982,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,6205,1,6,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,103,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,108,0,7,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,425,0,7,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1190""]", , ,APACHE_SERVER,31103,447,0,0,0,7,0,0,0,0,0,1,6,NORMAL,NORMAL
GET,200,286,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,951,1,5,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,3545,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3541,0,6,0,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,1155,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,1193,0,6,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,1106,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,1133,0,7,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,3701,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3735,1,5,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,5656,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,5214,6,0,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,859,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,1033,7,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,414,0,6,Common web attack.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1055"",""T1083"",""T1190""]", , ,APACHE_SERVER,31104,2163,0,0,1,6,0,0,0,0,4,4,3,NORMAL,NORMAL
GET,304,3660,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3653,0,7,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,206,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,991,3,4,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,160,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,170,0,7,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,302,1031,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,346,7,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,6,0,10,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", ,14,nan,APACHE_SERVER,31151,100,0,0,7,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,200,3,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,21,3,3,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,225,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,235,7,0,0,0,0,0,0,0,0,0,1,XSS,ATTACK
GET,200,660,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,3433,1,5,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,153,0,10,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]","[""6.5"",""10.6.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC7.2"",""CC7.3""]","[""SA.11"",""AU.6""]","[""IV_35.7.d""]", ,14,"[""164.312.b""]",APACHE_SERVER,31162,2111,0,0,0,7,0,0,0,0,1,1,1,NORMAL,NORMAL
GET,304,911,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,919,2,5,0,0,0,0,0,0,0,0,0,XSS,ATTACK
GET,401,553,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,550,0,0,7,0,0,0,0,0,2,2,2,NORMAL,NORMAL
GET,304,680,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,4509,0,5,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,156,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,310,1,2,4,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,304,919,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,717,2,5,0,0,0,0,0,0,0,0,0,XSS,ATTACK
POST,401,75,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,129,1,0,6,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,304,24,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,23,2,5,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,1820,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,4994,4,0,0,3,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,243,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,777,0,5,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,157,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,515,1,6,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,3641,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3584,7,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,420,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,413,1,3,3,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,200,526,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,530,7,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,284,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,904,0,7,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,128,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,139,0,0,7,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,500,41,0,10,Multiple SQL injection attempts from same source ip.,"[""web"",""accesslog"",""attack"",""sql_injection""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1055""]",8, ,APACHE_SERVER,31152,293,0,0,0,7,0,0,0,0,0,1,6,NORMAL,NORMAL
GET,304,52,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,58,2,5,0,0,0,0,0,0,0,0,0,Broken_Authentication,ATTACK
GET,304,580,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,545,1,6,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,733,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,3625,0,6,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,406,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,405,2,4,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,529,0,7,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1190""]", , ,APACHE_SERVER,31103,528,0,0,0,7,0,0,0,0,0,1,6,NORMAL,NORMAL
GET,400,29,0,10,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", ,14, ,APACHE_SERVER,31151,5658,1,0,6,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,74,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,65,0,7,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,75,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,77,0,0,7,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,500,2210,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,5692,4,0,0,3,0,0,0,0,1,1,1,NORMAL,NORMAL
POST,401,110,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,114,0,0,7,0,0,0,0,0,0,0,0,brute_force,ATTACK
POST,401,141,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , ,nan,APACHE_SERVER,31101,457,2,3,1,1,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,257,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,254,0,0,7,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,304,747,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,777,0,6,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,65,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,65,6,1,0,0,0,0,0,0,0,0,0,Broken_Authentication,ATTACK
